Exemple,Algorithme,Nombre d'arÃªtes,Coupe min,Nombre de contractions
752,karger_recursive,101,0,1920
752,karger_improved,101,22,28
752,karger,101,32,14
753,karger_recursive,0,-1,0
753,karger_improved,0,0,0
753,karger,0,0,0
754,karger_recursive,8,1,120
754,karger_improved,8,1,10
754,karger,8,1,5
755,karger_recursive,22,0,2160
755,karger_improved,22,0,30
755,karger,22,0,15
756,karger_recursive,114,0,3800
756,karger_improved,114,52,36
756,karger,114,31,18
757,karger_recursive,3,0,36
757,karger_improved,3,0,6
757,karger,3,0,3
758,karger_recursive,77,2,11340
758,karger_improved,77,2,54
758,karger,77,2,27
759,karger_recursive,0,0,0
759,karger_improved,0,0,0
759,karger,0,0,0
760,karger_recursive,46,0,600
760,karger_improved,46,22,18
760,karger,46,25,9
761,karger_recursive,134,0,3800
761,karger_improved,134,15,36
761,karger,134,72,18
762,karger_recursive,53,0,792
762,karger_improved,53,8,20
762,karger,53,18,10
763,karger_recursive,1,1,0
763,karger_improved,1,1,0
763,karger,1,1,0
764,karger_recursive,61,0,1920
764,karger_improved,61,3,28
764,karger,61,12,14
765,karger_recursive,212,9,11340
765,karger_improved,212,13,54
765,karger,212,78,27
766,karger_recursive,2,0,8
766,karger_improved,2,1,2
766,karger,2,1,1
767,karger_recursive,51,0,600
767,karger_improved,51,18,18
767,karger,51,23,9
768,karger_recursive,66,0,792
768,karger_improved,66,35,20
768,karger,66,32,10
769,karger_recursive,279,15,10192
769,karger_improved,279,88,52
769,karger,279,59,26
770,karger_recursive,51,0,4400
770,karger_improved,51,4,38
770,karger,51,16,19
771,karger_recursive,13,1,400
771,karger_improved,13,2,16
771,karger,13,3,8
772,karger_recursive,3,0,8
772,karger_improved,3,2,2
772,karger,3,2,1
773,karger_recursive,196,10,7176
773,karger_improved,196,29,46
773,karger,196,101,23
774,karger_recursive,47,0,600
774,karger_improved,47,21,18
774,karger,47,16,9
775,karger_recursive,0,-1,0
775,karger_improved,0,0,0
775,karger,0,0,0
776,karger_recursive,0,0,0
776,karger_improved,0,0,0
776,karger,0,0,0
777,karger_recursive,0,0,0
777,karger_improved,0,0,0
777,karger,0,0,0
778,karger_recursive,60,0,3800
778,karger_improved,60,17,36
778,karger,60,1,18
779,karger_recursive,52,0,4840
779,karger_improved,52,0,40
779,karger,52,0,20
780,karger_recursive,6,0,300
780,karger_improved,6,0,12
780,karger,6,0,6
781,karger_recursive,76,2,12600
781,karger_improved,76,2,56
781,karger,76,2,28
782,karger_recursive,131,0,3240
782,karger_improved,131,13,34
782,karger,131,12,17
783,karger_recursive,29,4,400
783,karger_improved,29,6,16
783,karger,29,8,8
784,karger_recursive,38,0,1008
784,karger_improved,38,4,22
784,karger,38,18,11
785,karger_recursive,11,0,1232
785,karger_improved,11,0,22
785,karger,11,0,11
786,karger_recursive,16,0,1008
786,karger_improved,16,2,22
786,karger,16,2,11
787,karger_recursive,240,12,10192
787,karger_improved,240,97,52
787,karger,240,17,26
788,karger_recursive,145,0,3240
788,karger_improved,145,28,34
788,karger,145,75,17
789,karger_recursive,144,0,3240
789,karger_improved,144,48,34
789,karger,144,51,17
790,karger_recursive,43,0,600
790,karger_improved,43,7,18
790,karger,43,22,9
791,karger_recursive,48,0,1274
791,karger_improved,48,6,24
791,karger,48,23,12
792,karger_recursive,75,0,3800
792,karger_improved,75,6,36
792,karger,75,33,18
793,karger_recursive,6,0,200
793,karger_improved,6,0,10
793,karger,6,0,5
794,karger_recursive,84,3,11340
794,karger_improved,84,23,54
794,karger,84,8,27
795,karger_recursive,369,19,12600
795,karger_improved,369,85,56
795,karger,369,88,28
796,karger_recursive,430,27,12600
796,karger_improved,430,79,56
796,karger,430,102,28
797,karger_recursive,15,3,192
797,karger_improved,15,6,12
797,karger,15,8,6
798,karger_recursive,0,0,0
798,karger_improved,0,0,0
798,karger,0,0,0
799,karger_recursive,103,0,3800
799,karger_improved,103,41,36
799,karger,103,39,18
800,karger_recursive,230,0,5082
800,karger_improved,230,21,40
800,karger,230,84,20
801,karger_recursive,17,0,2520
801,karger_improved,17,0,28
801,karger,17,0,14
802,karger_recursive,211,9,8112
802,karger_improved,211,36,48
802,karger,211,49,24
803,karger_recursive,138,7,9100
803,karger_improved,138,46,50
803,karger,138,9,25
804,karger_recursive,89,0,6624
804,karger_improved,89,6,44
804,karger,89,41,22
805,karger_recursive,57,0,3800
805,karger_improved,57,7,36
805,karger,57,5,18
806,karger_recursive,11,1,192
806,karger_improved,11,1,12
806,karger,11,3,6
807,karger_recursive,11,1,192
807,karger_improved,11,2,12
807,karger,11,2,6
808,karger_recursive,53,0,600
808,karger_improved,53,10,18
808,karger,53,23,9
809,karger_recursive,2,0,80
809,karger_improved,2,0,4
809,karger,2,0,2
810,karger_recursive,85,0,5082
810,karger_improved,85,20,40
810,karger,85,46,20
811,karger_recursive,0,0,0
811,karger_improved,0,0,0
811,karger,0,0,0
812,karger_recursive,105,3,11340
812,karger_improved,105,3,54
812,karger,105,29,27
813,karger_recursive,30,0,600
813,karger_improved,30,3,18
813,karger,30,9,9
814,karger_recursive,151,6,9100
814,karger_improved,151,11,50
814,karger,151,7,25
815,karger_recursive,43,0,1568
815,karger_improved,43,15,26
815,karger,43,16,13
816,karger_recursive,81,0,5082
816,karger_improved,81,25,40
816,karger,81,26,20
817,karger_recursive,29,0,8372
817,karger_improved,29,0,46
817,karger,29,0,23
818,karger_recursive,37,0,4400
818,karger_improved,37,1,38
818,karger,37,1,19
819,karger_recursive,158,0,3800
819,karger_improved,158,32,36
819,karger,158,16,18
820,karger_recursive,125,0,3800
820,karger_improved,125,38,36
820,karger,125,31,18
821,karger_recursive,98,3,11340
821,karger_improved,98,14,54
821,karger,98,9,27
822,karger_recursive,5,0,200
822,karger_improved,5,0,10
822,karger,5,0,5
823,karger_recursive,249,12,11340
823,karger_improved,249,115,54
823,karger,249,19,27
824,karger_recursive,0,0,0
824,karger_improved,0,0,0
824,karger,0,0,0
825,karger_recursive,91,0,1274
825,karger_improved,91,13,24
825,karger,91,45,12
826,karger_recursive,27,3,280
826,karger_improved,27,15,14
826,karger,27,15,7
827,karger_recursive,54,0,1008
827,karger_improved,54,9,22
827,karger,54,18,11
828,karger_recursive,16,4,120
828,karger_improved,16,4,10
828,karger,16,5,5
829,karger_recursive,25,0,9900
829,karger_improved,25,0,44
829,karger,25,0,22
830,karger_recursive,10,0,840
830,karger_improved,10,0,20
830,karger,10,0,10
831,karger_recursive,139,0,6624
831,karger_improved,139,35,44
831,karger,139,55,22
832,karger_recursive,14,0,1078
832,karger_improved,14,0,22
832,karger,14,0,11
833,karger_recursive,24,1,400
833,karger_improved,24,10,16
833,karger,24,12,8
834,karger_recursive,17,0,3960
834,karger_improved,17,0,30
834,karger,17,0,15
835,karger_recursive,129,0,3240
835,karger_improved,129,20,34
835,karger,129,38,17
836,karger_recursive,316,16,12600
836,karger_improved,316,42,56
836,karger,316,165,28
837,karger_recursive,181,6,7176
837,karger_improved,181,39,46
837,karger,181,38,23
838,karger_recursive,11,0,672
838,karger_improved,11,0,16
838,karger,11,0,8
839,karger_recursive,68,0,2754
839,karger_improved,68,13,32
839,karger,68,33,16
840,karger_recursive,30,0,1274
840,karger_improved,30,4,24
840,karger,30,13,12
841,karger_recursive,71,0,1568
841,karger_improved,71,23,26
841,karger,71,24,13
842,karger_recursive,10,0,756
842,karger_improved,10,0,18
842,karger,10,0,9
843,karger_recursive,195,9,9100
843,karger_improved,195,17,50
843,karger,195,12,25
844,karger_recursive,82,0,1274
844,karger_improved,82,10,24
844,karger,82,12,12
845,karger_recursive,13,0,1536
845,karger_improved,13,0,24
845,karger,13,0,12
846,karger_recursive,61,0,6624
846,karger_improved,61,6,44
846,karger,61,17,22
847,karger_recursive,2,0,168
847,karger_improved,2,0,4
847,karger,2,0,2
848,karger_recursive,19,4,192
848,karger_improved,19,4,12
848,karger,19,4,6
849,karger_recursive,318,19,10192
849,karger_improved,318,21,52
849,karger,318,160,26
850,karger_recursive,0,0,0
850,karger_improved,0,0,0
850,karger,0,0,0
851,karger_recursive,7,0,48
851,karger_improved,7,2,6
851,karger,7,3,3
852,karger_recursive,27,0,1792
852,karger_improved,27,0,28
852,karger,27,0,14
853,karger_recursive,114,0,6624
853,karger_improved,114,26,44
853,karger,114,47,22
854,karger_recursive,131,0,5808
854,karger_improved,131,9,42
854,karger,131,47,21
855,karger_recursive,131,0,2754
855,karger_improved,131,57,32
855,karger,131,26,16
856,karger_recursive,43,0,8112
856,karger_improved,43,0,48
856,karger,43,0,24
857,karger_recursive,12,1,192
857,karger_improved,12,2,12
857,karger,12,3,6
858,karger_recursive,14,3,120
858,karger_improved,14,5,10
858,karger,14,6,5
859,karger_recursive,34,0,1274
859,karger_improved,34,3,24
859,karger,34,9,12
860,karger_recursive,1,0,40
860,karger_improved,1,0,2
860,karger,1,0,1
861,karger_recursive,132,0,6624
861,karger_improved,132,52,44
861,karger,132,54,22
862,karger_recursive,47,0,1920
862,karger_improved,47,18,28
862,karger,47,20,14
863,karger_recursive,159,0,5082
863,karger_improved,159,15,40
863,karger,159,28,20
864,karger_recursive,6,0,1200
864,karger_improved,6,0,12
864,karger,6,0,6
865,karger_recursive,65,0,792
865,karger_improved,65,26,20
865,karger,65,10,10
866,karger_recursive,38,0,1008
866,karger_improved,38,6,22
866,karger,38,9,11
867,karger_recursive,26,4,280
867,karger_improved,26,4,14
867,karger,26,5,7
868,karger_recursive,1,0,72
868,karger_improved,1,0,2
868,karger,1,0,1
869,karger_recursive,18,4,120
869,karger_improved,18,10,10
869,karger,18,8,5
870,karger_recursive,16,0,600
870,karger_improved,16,2,18
870,karger,16,3,9
871,karger_recursive,118,0,3800
871,karger_improved,118,42,36
871,karger,118,58,18
872,karger_recursive,21,6,120
872,karger_improved,21,6,10
872,karger,21,12,5
873,karger_recursive,1,0,4
873,karger_improved,1,0,2
873,karger,1,0,1
874,karger_recursive,253,13,10192
874,karger_improved,253,120,52
874,karger,253,137,26
875,karger_recursive,80,0,1568
875,karger_improved,80,40,26
875,karger,80,12,13
876,karger_recursive,27,4,280
876,karger_improved,27,13,14
876,karger,27,16,7
877,karger_recursive,287,19,9100
877,karger_improved,287,73,50
877,karger,287,105,25
878,karger_recursive,11,0,3168
878,karger_improved,11,0,22
878,karger,11,0,11
879,karger_recursive,23,0,1568
879,karger_improved,23,8,26
879,karger,23,1,13
880,karger_recursive,0,-1,0
880,karger_improved,0,0,0
880,karger,0,0,0
881,karger_recursive,81,0,4400
881,karger_improved,81,29,38
881,karger,81,43,19
882,karger_recursive,45,9,400
882,karger_improved,45,16,16
882,karger,45,21,8
883,karger_recursive,37,0,10192
883,karger_improved,37,0,52
883,karger,37,0,26
884,karger_recursive,6,0,24
884,karger_improved,6,3,4
884,karger,6,3,2
885,karger_recursive,8,0,90
885,karger_improved,8,2,8
885,karger,8,3,4
886,karger_recursive,11,0,90
886,karger_improved,11,4,8
886,karger,11,6,4
887,karger_recursive,135,0,5808
887,karger_improved,135,47,42
887,karger,135,60,21
888,karger_recursive,37,0,3600
888,karger_improved,37,0,36
888,karger,37,0,18
889,karger_recursive,295,17,11340
889,karger_improved,295,75,54
889,karger,295,83,27
890,karger_recursive,192,9,8112
890,karger_improved,192,13,48
890,karger,192,26,24
891,karger_recursive,49,0,1008
891,karger_improved,49,15,22
891,karger,49,8,11
892,karger_recursive,2,0,16
892,karger_improved,2,0,4
892,karger,2,0,2
893,karger_recursive,10,0,1620
893,karger_improved,10,0,20
893,karger,10,0,10
894,karger_recursive,126,0,3800
894,karger_improved,126,13,36
894,karger,126,40,18
895,karger_recursive,8,1,120
895,karger_improved,8,2,10
895,karger,8,3,5
896,karger_recursive,1,0,4
896,karger_improved,1,0,2
896,karger,1,0,1
897,karger_recursive,46,0,1008
897,karger_improved,46,7,22
897,karger,46,28,11
898,karger_recursive,155,8,7176
898,karger_improved,155,22,46
898,karger,155,68,23
899,karger_recursive,0,-1,0
899,karger_improved,0,0,0
899,karger,0,0,0
900,karger_recursive,199,6,11340
900,karger_improved,199,58,54
900,karger,199,94,27
901,karger_recursive,7,0,420
901,karger_improved,7,0,14
901,karger,7,0,7
902,karger_recursive,46,0,1274
902,karger_improved,46,8,24
902,karger,46,25,12
903,karger_recursive,157,6,12600
903,karger_improved,157,13,56
903,karger,157,9,28
904,karger_recursive,14,0,1584
904,karger_improved,14,0,22
904,karger,14,0,11
905,karger_recursive,63,0,1920
905,karger_improved,63,12,28
905,karger,63,14,14
906,karger_recursive,129,0,2304
906,karger_improved,129,36,30
906,karger,129,57,15
907,karger_recursive,45,0,600
907,karger_improved,45,8,18
907,karger,45,22,9
908,karger_recursive,20,5,120
908,karger_improved,20,6,10
908,karger,20,5,5
909,karger_recursive,3,0,8
909,karger_improved,3,2,2
909,karger,3,2,1
910,karger_recursive,13,0,540
910,karger_improved,13,0,18
910,karger,13,0,9
911,karger_recursive,7,0,90
911,karger_improved,7,1,8
911,karger,7,3,4
912,karger_recursive,1,1,0
912,karger_improved,1,1,0
912,karger,1,1,0
913,karger_recursive,91,0,2304
913,karger_improved,91,27,30
913,karger,91,9,15
914,karger_recursive,0,-1,0
914,karger_improved,0,0,0
914,karger,0,0,0
915,karger_recursive,148,0,3800
915,karger_improved,148,50,36
915,karger,148,83,18
916,karger_recursive,119,0,2304
916,karger_improved,119,54,30
916,karger,119,52,15
917,karger_recursive,5,0,96
917,karger_improved,5,0,8
917,karger,5,0,4
918,karger_recursive,78,0,2304
918,karger_improved,78,22,30
918,karger,78,8,15
919,karger_recursive,14,0,1344
919,karger_improved,14,0,24
919,karger,14,0,12
920,karger_recursive,271,0,6624
920,karger_improved,271,22,44
920,karger,271,118,22
921,karger_recursive,160,0,3800
921,karger_improved,160,63,36
921,karger,160,82,18
922,karger_recursive,117,0,1920
922,karger_improved,117,47,28
922,karger,117,63,14
923,karger_recursive,8,0,576
923,karger_improved,8,0,16
923,karger,8,0,8
924,karger_recursive,44,0,1008
924,karger_improved,44,21,22
924,karger,44,7,11
925,karger_recursive,14,0,90
925,karger_improved,14,5,8
925,karger,14,8,4
926,karger_recursive,39,6,400
926,karger_improved,39,20,16
926,karger,39,14,8
927,karger_recursive,8,0,48
927,karger_improved,8,4,6
927,karger,8,4,3
928,karger_recursive,20,5,120
928,karger_improved,20,10,10
928,karger,20,6,5
929,karger_recursive,115,0,5082
929,karger_improved,115,52,40
929,karger,115,34,20
930,karger_recursive,26,0,3060
930,karger_improved,26,0,34
930,karger,26,0,17
931,karger_recursive,15,0,90
931,karger_improved,15,5,8
931,karger,15,5,4
932,karger_recursive,15,0,90
932,karger_improved,15,5,8
932,karger,15,8,4
933,karger_recursive,208,0,4400
933,karger_improved,208,38,38
933,karger,208,54,19
934,karger_recursive,320,20,9100
934,karger_improved,320,104,50
934,karger,320,154,25
935,karger_recursive,10,2,120
935,karger_improved,10,2,10
935,karger,10,2,5
936,karger_recursive,123,0,5082
936,karger_improved,123,53,40
936,karger,123,18,20
937,karger_recursive,25,0,3200
937,karger_improved,25,0,32
937,karger,25,0,16
938,karger_recursive,106,6,7176
938,karger_improved,106,25,46
938,karger,106,49,23
939,karger_recursive,185,0,3800
939,karger_improved,185,87,36
939,karger,185,17,18
940,karger_recursive,45,9,400
940,karger_improved,45,9,16
940,karger,45,9,8
941,karger_recursive,6,0,432
941,karger_improved,6,0,12
941,karger,6,0,6
942,karger_recursive,60,0,12600
942,karger_improved,60,0,56
942,karger,60,0,28
943,karger_recursive,26,0,1008
943,karger_improved,26,1,22
943,karger,26,2,11
944,karger_recursive,13,0,2904
944,karger_improved,13,0,24
944,karger,13,0,12
945,karger_recursive,6,0,48
945,karger_improved,6,1,6
945,karger,6,3,3
946,karger_recursive,57,0,1568
946,karger_improved,57,23,26
946,karger,57,6,13
947,karger_recursive,148,5,10192
947,karger_improved,148,49,52
947,karger,148,68,26
948,karger_recursive,124,5,7176
948,karger_improved,124,54,46
948,karger,124,63,23
949,karger_recursive,63,0,792
949,karger_improved,63,26,20
949,karger,63,25,10
950,karger_recursive,316,22,8112
950,karger_improved,316,47,48
950,karger,316,162,24
951,karger_recursive,220,10,10192
951,karger_improved,220,76,52
951,karger,220,111,26
952,karger_recursive,8,0,400
952,karger_improved,8,0,16
952,karger,8,0,8
953,karger_recursive,3,0,16
953,karger_improved,3,0,4
953,karger,3,0,2
954,karger_recursive,116,0,2304
954,karger_improved,116,35,30
954,karger,116,14,15
955,karger_recursive,1,1,0
955,karger_improved,1,1,0
955,karger,1,1,0
956,karger_recursive,96,3,7176
956,karger_improved,96,12,46
956,karger,96,33,23
957,karger_recursive,63,0,1568
957,karger_improved,63,7,26
957,karger,63,35,13
958,karger_recursive,6,0,24
958,karger_improved,6,3,4
958,karger,6,3,2
959,karger_recursive,5,0,24
959,karger_improved,5,2,4
959,karger,5,2,2
960,karger_recursive,4,0,96
960,karger_improved,4,0,8
960,karger,4,0,4
961,karger_recursive,188,0,5808
961,karger_improved,188,15,42
961,karger,188,98,21
962,karger_recursive,13,0,90
962,karger_improved,13,6,8
962,karger,13,6,4
963,karger_recursive,15,0,90
963,karger_improved,15,5,8
963,karger,15,8,4
964,karger_recursive,7,0,120
964,karger_improved,7,0,10
964,karger,7,0,5
965,karger_recursive,67,0,6624
965,karger_improved,67,4,44
965,karger,67,26,22
966,karger_recursive,27,6,192
966,karger_improved,27,7,12
966,karger,27,7,6
967,karger_recursive,2,0,400
967,karger_improved,2,0,4
967,karger,2,0,2
968,karger_recursive,185,0,5808
968,karger_improved,185,41,42
968,karger,185,82,21
969,karger_recursive,6,0,250
969,karger_improved,6,0,10
969,karger,6,0,5
970,karger_recursive,162,6,11340
970,karger_improved,162,70,54
970,karger,162,64,27
971,karger_recursive,206,0,4400
971,karger_improved,206,18,38
971,karger,206,108,19
972,karger_recursive,133,0,5808
972,karger_improved,133,53,42
972,karger,133,24,21
973,karger_recursive,62,0,1008
973,karger_improved,62,26,22
973,karger,62,22,11
974,karger_recursive,117,0,6624
974,karger_improved,117,39,44
974,karger,117,55,22
975,karger_recursive,0,0,0
975,karger_improved,0,0,0
975,karger,0,0,0
976,karger_recursive,1,1,0
976,karger_improved,1,1,0
976,karger,1,1,0
977,karger_recursive,43,0,600
977,karger_improved,43,12,18
977,karger,43,21,9
978,karger_recursive,18,0,2016
978,karger_improved,18,0,28
978,karger,18,0,14
979,karger_recursive,71,0,2304
979,karger_improved,71,24,30
979,karger,71,20,15
980,karger_recursive,35,0,1568
980,karger_improved,35,2,26
980,karger,35,4,13
981,karger_recursive,55,0,1008
981,karger_improved,55,16,22
981,karger,55,30,11
982,karger_recursive,0,-1,0
982,karger_improved,0,0,0
982,karger,0,0,0
983,karger_recursive,46,0,2304
983,karger_improved,46,15,30
983,karger,46,18,15
984,karger_recursive,200,10,10192
984,karger_improved,200,42,52
984,karger,200,96,26
985,karger_recursive,243,0,6624
985,karger_improved,243,55,44
985,karger,243,79,22
986,karger_recursive,100,0,2754
986,karger_improved,100,33,32
986,karger,100,49,16
987,karger_recursive,3,0,216
987,karger_improved,3,0,6
987,karger,3,0,3
988,karger_recursive,39,0,4400
988,karger_improved,39,2,38
988,karger,39,12,19
989,karger_recursive,18,0,2592
989,karger_improved,18,0,32
989,karger,18,0,16
990,karger_recursive,1,0,4
990,karger_improved,1,0,2
990,karger,1,0,1
991,karger_recursive,50,0,1568
991,karger_improved,50,14,26
991,karger,50,9,13
992,karger_recursive,20,0,1920
992,karger_improved,20,3,28
992,karger,20,4,14
993,karger_recursive,0,-1,0
993,karger_improved,0,0,0
993,karger,0,0,0
994,karger_recursive,15,0,480
994,karger_improved,15,0,16
994,karger,15,0,8
995,karger_recursive,61,0,792
995,karger_improved,61,18,20
995,karger,61,34,10
996,karger_recursive,0,0,0
996,karger_improved,0,0,0
996,karger,0,0,0
997,karger_recursive,34,0,792
997,karger_improved,34,3,20
997,karger,34,17,10
998,karger_recursive,12,0,90
998,karger_improved,12,2,8
998,karger,12,5,4
999,karger_recursive,35,5,400
999,karger_improved,35,5,16
999,karger,35,18,8
1000,karger_recursive,79,0,1274
1000,karger_improved,79,11,24
1000,karger,79,12,12
